date,stock_code,open,high,low,close,volume
2023-07-03,sh.688183,12.10698423,12.20614053,11.6012871,11.71035903,5675888
2023-07-04,sh.688183,11.75002155,11.96816541,11.58145584,11.75993718,4007088
2023-07-05,sh.688183,11.75993718,11.93841852,11.65086525,11.67069651,4675908
2023-07-06,sh.688183,11.65086525,12.54327195,11.58145584,12.1962249,8536212
2023-07-07,sh.688183,12.1962249,12.31521246,11.66078088,11.73019029,6683505
2023-07-10,sh.688183,11.82934659,11.82934659,11.43272139,11.46246828,3935910
2023-07-11,sh.688183,11.49221517,11.76985281,11.47238391,11.71035903,2879130
2023-07-12,sh.688183,11.7004434,11.78968407,11.31373383,11.32364946,3975573
2023-07-13,sh.688183,11.45255265,11.91858726,11.31373383,11.85909348,6223750
2023-07-14,sh.688183,11.93841852,12.0970686,11.77976844,11.95824978,4709699
2023-07-17,sh.688183,11.90867163,12.0970686,11.81943096,11.87892474,3519480
2023-07-18,sh.688183,11.898756,12.17639364,11.75002155,11.78968407,3685074
2023-07-19,sh.688183,11.77976844,11.93841852,11.55170895,11.61120273,2671474
2023-07-20,sh.688183,11.6012871,11.68061214,11.13525249,11.16499938,4909974
2023-07-21,sh.688183,11.13525249,11.23440879,11.05592745,11.09558997,3055212
2023-07-24,sh.688183,11.12533686,11.69052777,11.0063493,11.43272139,4111249
2023-07-25,sh.688183,11.6012871,12.03757482,11.45255265,11.98799667,5958651
2023-07-26,sh.688183,11.90867163,11.96816541,11.59137147,11.64094962,4205018
2023-07-27,sh.688183,11.64094962,11.64094962,11.14516812,11.17491501,4180206
2023-07-28,sh.688183,11.26415568,11.28398694,11.06584308,11.24432442,3245125
2023-07-31,sh.688183,11.26415568,11.27407131,11.05592745,11.12533686,3107486
2023-08-01,sh.688183,11.13525249,11.26415568,11.01626493,11.14516812,2712508
2023-08-02,sh.688183,11.12533686,11.21457753,11.05592745,11.06584308,2085326
2023-08-03,sh.688183,11.06584308,11.06584308,10.92702426,11.01626493,2505132
2023-08-04,sh.688183,11.02618056,11.51204643,10.98651804,11.38314324,6281008
2023-08-07,sh.688183,11.39305887,11.47238391,11.1055056,11.15508375,2982283
2023-08-08,sh.688183,11.18483064,11.27407131,11.03609619,11.06584308,1755982
2023-08-09,sh.688183,11.06584308,11.07575871,10.81795233,10.81795233,2593159
2023-08-10,sh.688183,10.78820544,10.84769922,10.63947099,10.8080367,2242887
2023-08-11,sh.688183,10.84769922,10.89727737,10.47090528,10.50065217,2306792
2023-08-14,sh.688183,10.48082091,10.64938662,10.4114115,10.6097241,1849853
