date,stock_code,open,high,low,close,volume
2023-07-03,sz.000997,17.995565,18.32706225,17.616711,18.11869255,15125796
2023-07-04,sz.000997,18.0523931,18.30811955,17.806138,18.2607628,10107026
2023-07-05,sz.000997,18.25129145,18.28917685,17.5977683,17.6356537,11086518
2023-07-06,sz.000997,17.55041155,17.9766223,17.43675535,17.5977683,7839859
2023-07-07,sz.000997,17.5788256,18.0902785,17.34204185,17.7114245,12011017
2023-07-10,sz.000997,17.7871953,18.1660493,17.56935425,17.7114245,8510180
2023-07-11,sz.000997,17.8250807,18.0334504,17.68301045,17.7871953,5826349
2023-07-12,sz.000997,17.85349475,18.0523931,17.2757424,17.3136278,11512632
2023-07-13,sz.000997,17.41781265,18.49754655,17.3325705,18.2039347,17285092
2023-07-14,sz.000997,18.2039347,19.1131843,18.0902785,18.61120275,21061836
2023-07-17,sz.000997,18.7722157,19.06582755,18.4312471,18.64908815,15997511
2023-07-18,sz.000997,18.6396168,18.6396168,17.72089585,17.7871953,15634213
2023-07-19,sz.000997,17.79666665,18.1471066,17.7114245,17.9008515,7834541
2023-07-20,sz.000997,17.87243745,17.92926555,17.43675535,17.47464075,7774286
2023-07-21,sz.000997,17.427284,17.58829695,17.11472945,17.237857,9697565
2023-07-24,sz.000997,17.2567997,18.0902785,17.19050025,17.87243745,13874491
2023-07-25,sz.000997,17.98609365,18.0334504,17.49358345,17.7871953,10264699
2023-07-26,sz.000997,17.79666665,17.87243745,17.20944295,17.2757424,9334933
2023-07-27,sz.000997,17.2189143,17.3515132,16.8968884,16.9347738,8952044
2023-07-28,sz.000997,16.86847435,17.3325705,16.859003,17.24732835,8216925
2023-07-31,sz.000997,17.1999716,17.5598829,16.96318785,17.32309915,10298130
2023-08-01,sz.000997,17.34204185,17.4651694,17.09578675,17.26627105,8046485
2023-08-02,sz.000997,17.34204185,17.4083413,17.09578675,17.24732835,6387643
2023-08-03,sz.000997,17.20944295,17.3704559,17.07684405,17.17155755,4895895
