date,stock_code,open,high,low,close,volume
2023-07-03,sz.002080,19.62543969,19.84445236,19.5206945,19.58735053,7059593
2023-07-04,sz.002080,19.56830595,19.82540778,19.40642702,19.77779633,7085252
2023-07-05,sz.002080,19.74922946,19.92063068,19.58735053,19.68257343,5887302
2023-07-06,sz.002080,19.67305114,19.68257343,19.43499389,19.46356076,4393568
2023-07-07,sz.002080,19.4254716,19.51117221,19.21598122,19.37786015,4962022
2023-07-10,sz.002080,19.38738244,19.8063632,19.38738244,19.70161801,7429018
2023-07-11,sz.002080,19.77779633,19.79684091,19.62543969,19.73970717,4988712
2023-07-12,sz.002080,19.74922946,19.75875175,19.43499389,19.46356076,5172117
2023-07-13,sz.002080,19.6159174,19.7111403,19.47308305,19.60639511,4140204
2023-07-14,sz.002080,19.53021679,19.6159174,19.36833786,19.40642702,5230186
2023-07-17,sz.002080,19.3302487,19.53021679,19.24454809,19.33977099,3254289
2023-07-18,sz.002080,19.45403847,19.54926137,19.18741435,19.38738244,5365885
2023-07-19,sz.002080,19.39690473,19.56830595,19.19693664,19.25407038,3803266
2023-07-20,sz.002080,19.35881557,19.55878366,19.16836977,19.18741435,5272633
2023-07-21,sz.002080,19.16836977,19.34929328,19.05410229,19.12075832,3896629
2023-07-24,sz.002080,19.05410229,19.12075832,18.83508962,18.83508962,4375548
2023-07-25,sz.002080,19.02553542,20.04442045,19.02553542,19.93967526,19786565
2023-07-26,sz.002080,19.82540778,20.3777006,19.76827404,19.8063632,11501176
2023-07-27,sz.002080,19.78731862,20.23486625,19.75875175,19.95871984,9259343
2023-07-28,sz.002080,20.02537587,21.67273204,19.81588549,21.44419708,29476030
2023-07-31,sz.002080,21.30136273,22.50117127,21.24422899,22.02505677,29174432
2023-08-01,sz.002080,22.02505677,22.13932425,21.62512059,21.7108212,12576457
2023-08-02,sz.002080,21.60607601,22.01553448,21.4251525,21.8060441,8280580
2023-08-03,sz.002080,21.8060441,21.92983387,21.50133082,21.82508868,7256047
2023-08-04,sz.002080,21.92031158,22.05362364,21.63464288,21.7108212,6114151
2023-08-07,sz.002080,21.82508868,21.82508868,21.28231815,21.45371937,8897878
2023-08-08,sz.002080,21.45371937,21.60607601,21.14900609,21.25375128,6759261
2023-08-09,sz.002080,21.35849647,21.35849647,21.02521632,21.14900609,5872047
2023-08-10,sz.002080,21.10139464,21.31088502,20.93951571,21.00617174,5809500
2023-08-11,sz.002080,20.95856029,21.19661754,20.35865602,20.38722289,7760843
2023-08-14,sz.002080,20.22534396,20.61575785,19.93967526,20.44435663,7777621
2023-08-15,sz.002080,20.41578976,20.92999342,20.33008915,20.61575785,7296664
2023-08-16,sz.002080,20.49196808,20.92047113,20.44435663,20.68241388,4515548
2023-08-17,sz.002080,20.38722289,20.7585922,20.1872548,20.61575785,6809663
2023-08-18,sz.002080,21.4251525,22.23454715,21.33945189,21.34897418,28494599
2023-08-21,sz.002080,21.73938807,21.73938807,21.1394838,21.17757296,11835875
2023-08-22,sz.002080,21.18709525,21.41563021,20.69193617,20.90142655,10575688
2023-08-23,sz.002080,20.95856029,21.00617174,20.29199999,20.33008915,5849727
2023-08-24,sz.002080,20.34913373,20.71098075,20.13964335,20.48244579,6512246
2023-08-25,sz.002080,20.3777006,20.49196808,20.12059877,20.22534396,4645400
