date,stock_code,open,high,low,close,volume
2023-07-03,sh.600970,11.8030208,12.29173963,11.7108097,12.14420187,30004196
2023-07-04,sh.600970,12.0796541,12.0796541,11.66470415,11.8030208,25603744
2023-07-05,sh.600970,11.8030208,12.07043299,11.73847303,11.82146302,15619723
2023-07-06,sh.600970,11.79379969,11.88601079,11.60937749,11.70158859,10286294
2023-07-07,sh.600970,11.6185986,11.70158859,11.49872417,11.58171416,8684370
2023-07-10,sh.600970,11.6185986,11.96900078,11.54482972,11.85834746,16276629
2023-07-11,sh.600970,11.91367412,11.97822189,11.69236748,11.88601079,9424619
2023-07-12,sh.600970,11.83990524,11.93211634,11.4341764,11.51716639,14953558
2023-07-13,sh.600970,11.60937749,11.67392526,11.31430197,11.46183973,17372582
2023-07-14,sh.600970,11.35118641,11.53560861,11.22209087,11.40651307,14407193
2023-07-17,sh.600970,11.44339751,11.64626193,11.2497542,11.60937749,11267268
2023-07-18,sh.600970,11.57249305,11.84912635,11.5263875,11.6185986,7925576
2023-07-19,sh.600970,11.6185986,11.83068413,11.5263875,11.8030208,10677873
2023-07-20,sh.600970,11.78457858,11.92289523,11.46183973,11.50794528,8423446
2023-07-21,sh.600970,11.48028195,11.55405083,11.33274419,11.37884974,7506375
2023-07-24,sh.600970,11.37884974,11.72003081,11.27741753,11.56327194,10857944
2023-07-25,sh.600970,11.72925192,12.46694072,11.7108097,12.33784518,36683850
2023-07-26,sh.600970,12.3562874,12.47616183,12.15342298,12.25485519,15992596
2023-07-27,sh.600970,12.21797075,12.31018185,11.92289523,11.96900078,13185072
2023-07-28,sh.600970,11.90445301,12.16264409,11.69236748,12.0796541,18742173
2023-07-31,sh.600970,12.14420187,12.55915182,12.06121188,12.43005628,25344010
2023-08-01,sh.600970,12.4484985,13.12163953,12.33784518,12.80812179,34038912
2023-08-02,sh.600970,12.87266956,12.91877511,12.57759404,12.69746847,17383828
2023-08-03,sh.600970,12.69746847,12.8173429,12.51304627,12.74357402,13132182
2023-08-04,sh.600970,12.92799622,13.02020732,12.6329207,12.78045846,14163787
2023-08-07,sh.600970,12.64214181,12.73435291,12.37472962,12.4484985,16899983
2023-08-08,sh.600970,12.4484985,12.55915182,12.32862407,12.42083517,8876343
2023-08-09,sh.600970,12.40239295,12.53148849,12.23641297,12.36550851,7541234
2023-08-10,sh.600970,12.42083517,12.47616183,12.23641297,12.34706629,6204521
2023-08-11,sh.600970,12.3562874,12.53148849,12.15342298,12.15342298,8539876
2023-08-14,sh.600970,12.02432744,12.78045846,11.87678968,12.57759404,15384456
2023-08-15,sh.600970,12.58681515,12.7251318,12.39317184,12.61447848,11459580
2023-08-16,sh.600970,12.55915182,12.78967957,12.1718652,12.2640763,13116768
2023-08-17,sh.600970,12.27329741,12.43927739,12.11653854,12.38395073,12262700
2023-08-18,sh.600970,12.38395073,12.47616183,11.48028195,11.49872417,35206624
2023-08-21,sh.600970,11.49872417,11.72925192,11.3419653,11.39729196,13935050
2023-08-22,sh.600970,11.44339751,11.60015638,11.13910088,11.39729196,20421448
2023-08-23,sh.600970,11.38807085,11.39729196,10.84402536,10.8809098,21585271
2023-08-24,sh.600970,10.96389979,11.02844756,9.92191436,10.11555767,59917535
2023-08-25,sh.600970,10.34608542,10.52128651,10.10633656,10.3276432,30752375
2023-08-28,sh.600970,10.79791981,10.9731209,10.10633656,10.2354321,32200814
2023-08-29,sh.600970,10.2354321,10.77025648,10.17088433,10.65960316,24740210
2023-08-30,sh.600970,10.66882427,10.90857313,10.53972873,10.71492982,22862318
2023-08-31,sh.600970,10.71492982,11.00078423,10.65038205,10.83480425,19168030
2023-09-01,sh.600970,10.89013091,11.04688978,10.72415093,10.82558314,10138514
2023-09-04,sh.600970,10.83480425,11.01922645,10.82558314,10.94545757,9640060
2023-09-05,sh.600970,10.95467868,10.96389979,10.62271872,10.67804538,10381819
2023-09-06,sh.600970,10.64116094,10.74259315,10.46595985,10.58583428,8768450
2023-09-07,sh.600970,10.59505539,10.6042765,10.29997987,10.35530653,8390608
2023-09-08,sh.600970,10.26309543,10.56739206,10.24465321,10.49362318,9433300
2023-09-11,sh.600970,10.45673874,10.57661317,10.35530653,10.45673874,11998599
2023-09-12,sh.600970,10.39219097,10.55817095,10.39219097,10.48440207,7631300
2023-09-13,sh.600970,10.45673874,10.63193983,10.35530653,10.4198543,8061300
2023-09-14,sh.600970,10.45673874,10.49362318,10.3276432,10.41063319,9023431
2023-09-15,sh.600970,10.40141208,10.4198543,10.15244211,10.2354321,10018028
2023-09-18,sh.600970,10.24465321,10.34608542,10.12477878,10.30920098,10896750
2023-09-19,sh.600970,10.30920098,10.43829652,10.21698988,10.35530653,6827772
