date,stock_code,open,high,low,close,volume
2023-07-03,sh.601965,19.6149144,20.74581305,19.58640435,20.53673935,11101174
2023-07-04,sh.601965,20.5462427,22.3328725,20.53673935,22.0667787,18953166
2023-07-05,sh.601965,22.05727535,22.85555675,21.7816782,21.94323515,13107250
2023-07-06,sh.601965,21.62012125,21.8386983,21.04992025,21.1734638,9551803
2023-07-07,sh.601965,21.2684973,21.75316815,20.74581305,21.37303415,8249004
2023-07-10,sh.601965,21.4205509,21.62012125,20.6792896,21.04992025,4855528
2023-07-11,sh.601965,20.8693566,22.4088993,20.6412762,22.05727535,9819250
2023-07-12,sh.601965,22.3138658,22.5039328,21.5726045,21.71515475,5344887
2023-07-13,sh.601965,21.5916112,21.90522175,21.097437,21.4395576,5462448
2023-07-14,sh.601965,21.4585643,21.48707435,21.08793365,21.25899395,3918951
2023-07-17,sh.601965,21.20197385,21.44906095,20.7743231,21.097437,3794599
2023-07-18,sh.601965,21.1164437,21.52508775,20.8123365,21.43005425,4576834
2023-07-19,sh.601965,21.1734638,21.4395576,20.9263767,21.2304839,3152550
2023-07-20,sh.601965,20.9643901,21.3635308,20.74581305,20.84084655,3216250
2023-07-21,sh.601965,20.8883633,21.33502075,20.68879295,20.9453834,3473789
2023-07-24,sh.601965,21.12594705,21.84820165,20.76481975,21.3825375,5010305
2023-07-25,sh.601965,21.477571,22.4659194,21.39204085,21.9717452,9470327
2023-07-26,sh.601965,22.01027094,22.2413499,21.4710867,21.90435975,3566702
2023-07-27,sh.601965,21.93324462,22.63610979,21.93324462,22.38577425,6893171
2023-07-28,sh.601965,22.2413499,22.8190473,21.9525012,22.48205715,5012369
2023-07-31,sh.601965,22.50131373,22.77090585,22.15469529,22.57834005,5649124
2023-08-01,sh.601965,22.52057031,22.7227644,22.27986306,22.32800451,2634926
2023-08-02,sh.601965,22.15469529,22.5301986,21.9525012,22.03915581,4593750
2023-08-03,sh.601965,22.0487841,22.13543871,21.71179395,21.79844856,2067117
2023-08-04,sh.601965,21.79844856,22.2413499,21.76956369,21.77919198,1624320
2023-08-07,sh.601965,21.78882027,22.10655384,21.63476763,21.78882027,1646700
2023-08-08,sh.601965,21.83696172,22.31837622,21.70216566,22.09692555,2468000
2023-08-09,sh.601965,21.9525012,22.09692555,21.74067882,22.07766897,1858236
2023-08-10,sh.601965,21.99101436,22.06804068,21.32666235,21.52885644,3237300
2023-08-11,sh.601965,21.53848473,21.69253737,21.13409655,21.182238,1498426
2023-08-14,sh.601965,21.182238,21.182238,20.20978071,20.55639915,5492661
2023-08-15,sh.601965,20.74896495,21.23037945,20.5082577,20.67193863,2545842
2023-08-16,sh.601965,20.55639915,20.74896495,20.32532019,20.4119748,1802201
2023-08-17,sh.601965,20.42160309,20.69119521,19.91130372,20.44085967,5015699
2023-08-18,sh.601965,20.5082577,20.9896722,20.10386952,20.18089584,2629433
2023-08-21,sh.601965,20.23866558,20.73933666,20.14238268,20.33494848,2832428
2023-08-22,sh.601965,20.51788599,20.72970837,19.90167543,20.46011625,2567308
2023-08-23,sh.601965,20.45048796,20.5082577,20.06535636,20.17126755,1663815
2023-08-24,sh.601965,20.07498465,20.69119521,20.07498465,20.26755045,3617315
2023-08-25,sh.601965,20.1231261,20.39271822,19.67059647,19.80539253,2264157
2023-08-28,sh.601965,20.59491231,20.82599127,19.8342774,19.91130372,6368148
2023-08-29,sh.601965,20.00758662,20.91264588,19.77650766,20.63342547,4559954
2023-08-30,sh.601965,20.67193863,21.01855707,20.46974454,20.51788599,3998748
2023-08-31,sh.601965,20.69119521,20.69119521,20.03647149,20.219409,2696342
2023-09-01,sh.601965,20.37346164,20.47937283,19.88241885,20.26755045,2336963
2023-09-04,sh.601965,20.34457677,20.5082577,20.08461294,20.17126755,2762700
2023-09-05,sh.601965,20.22903729,20.39271822,20.04609978,20.16163926,3136258
2023-09-06,sh.601965,20.17126755,20.219409,19.97870175,20.08461294,2350439
2023-09-07,sh.601965,20.05572807,20.23866558,19.80539253,19.85353398,2672700
2023-09-08,sh.601965,19.86316227,20.01721491,19.66096818,19.89204714,2126412
2023-09-11,sh.601965,20.00758662,21.14372484,19.96907346,20.93190246,5079244
2023-09-12,sh.601965,21.182238,21.3748038,20.83561956,20.92227417,3754150
2023-09-13,sh.601965,20.72970837,21.00892878,20.35420506,20.58528402,4111998
2023-09-14,sh.601965,20.32532019,20.57565573,20.07498465,20.219409,2425500
2023-09-15,sh.601965,20.27717874,20.7008235,19.99795833,20.35420506,2579563
2023-09-18,sh.601965,20.35420506,20.92227417,20.05572807,20.09424123,4148335
2023-09-19,sh.601965,20.05572807,20.1231261,19.68985305,19.87279056,3109143
2023-09-20,sh.601965,19.85353398,19.97870175,18.92921814,19.15066881,6036904
2023-09-21,sh.601965,19.08327078,19.18918197,18.75590892,18.86182011,3150837
2023-09-22,sh.601965,18.79442208,19.38174777,18.79442208,19.31434974,2628718
2023-09-25,sh.601965,19.31434974,19.59357015,19.14104052,19.40100435,2980800
2023-09-26,sh.601965,19.42026093,19.68985305,19.37211948,19.42988922,2584100
2023-09-27,sh.601965,19.3528629,19.65133989,19.22769513,19.26620829,1740851
2023-09-28,sh.601965,19.34323461,19.52617212,19.23732342,19.49728725,1597500
2023-10-09,sh.601965,19.43951751,20.37346164,19.34323461,20.17126755,4427500
2023-10-10,sh.601965,20.19052413,20.46011625,19.91130372,20.22903729,3011700
2023-10-11,sh.601965,20.24829387,20.36383335,19.79576424,19.88241885,2075801
2023-10-12,sh.601965,19.97870175,20.16163926,19.77650766,19.94981688,2518838
2023-10-13,sh.601965,19.94981688,20.09424123,19.78613595,19.79576424,1687163
2023-10-16,sh.601965,19.8342774,20.06535636,19.61282673,19.9305603,2784750
2023-10-17,sh.601965,19.81502082,20.0268432,19.34323461,19.59357015,2725600
2023-10-18,sh.601965,19.4491458,19.57431357,19.26620829,19.29509316,2511542
2023-10-19,sh.601965,19.56468528,19.56468528,18.65962602,19.01587275,4474327
2023-10-20,sh.601965,18.95810301,19.11215565,18.5825997,18.65962602,2034213
2023-10-23,sh.601965,18.6788826,18.6788826,18.05304375,18.17821152,2582638
2023-10-24,sh.601965,18.1974681,18.28412271,17.6197707,17.74493847,4428593
2023-10-25,sh.601965,17.86047795,18.20709639,17.55237267,17.99527401,4160767
2023-10-26,sh.601965,17.88936282,18.16858323,17.73531018,18.03378717,3127300
