date,stock_code,open,high,low,close,volume
2023-07-03,sh.603290,151.5389585,155.3186831,151.17498502,153.0788463,2392245
2023-07-04,sh.603290,153.98878,168.38673093,153.11384375,168.38673093,5397933
2023-07-05,sh.603290,168.687709,170.03861057,165.17396502,165.90191198,5206467
2023-07-06,sh.603290,165.187964,167.7077804,162.15018534,163.08111751,3337720
2023-07-07,sh.603290,161.73721543,162.0381935,157.9084944,158.17447502,2521032
2023-07-10,sh.603290,158.38445972,163.98405172,158.3284638,160.1483312,2838212
2023-07-11,sh.603290,160.19032814,167.287811,160.16932967,166.46887067,4000109
2023-07-12,sh.603290,166.48286965,167.90376612,163.69007314,163.98405172,2537468
2023-07-13,sh.603290,164.488015,169.387658,164.33402622,166.36387832,3032875
2023-07-14,sh.603290,166.45487169,167.01483089,161.688219,163.4380915,2708371
2023-07-17,sh.603290,161.73021594,162.52115831,159.5183771,160.86227918,1390245
2023-07-18,sh.603290,160.45630876,162.36716953,158.188474,158.55244748,1684851
2023-07-19,sh.603290,157.50952347,160.7782853,155.5986627,155.83664536,1645002
2023-07-20,sh.603290,155.84364485,157.47452602,153.89778663,154.06577439,1530542
2023-07-21,sh.603290,154.0587749,154.0587749,149.7190911,151.188984,1519504
2023-07-24,sh.603290,150.489035,151.87493402,148.44518392,148.89315128,1082346
2023-07-25,sh.603290,150.50303398,153.26083304,150.1390605,151.9589279,1461134
2023-07-26,sh.603290,152.00792433,152.84086364,150.2090554,150.2090554,1010427
2023-07-27,sh.603290,151.3289738,155.9486372,150.9090044,151.96592739,1918179
2023-07-28,sh.603290,151.188984,151.72094524,147.92022217,151.53195901,1772108
2023-07-31,sh.603290,151.22398145,155.07370095,150.82501052,153.26783253,2107602
2023-08-01,sh.603290,153.26783253,155.3186831,151.9589279,152.93185701,1595029
2023-08-02,sh.603290,152.18291158,152.81986517,150.1390605,150.50303398,1305604
2023-08-03,sh.603290,149.789086,151.74194371,148.78815893,151.19598349,1122578
2023-08-04,sh.603290,151.97292688,152.98085344,150.17405795,152.588882,1557075
2023-08-07,sh.603290,151.888933,152.2389075,150.489035,151.0489942,1194534
2023-08-08,sh.603290,150.56602939,151.5389585,145.93236701,146.15635069,2148872
2023-08-09,sh.603290,146.98229051,146.98229051,144.44847513,145.1694226,1179233
2023-08-10,sh.603290,145.1694226,146.98929,144.5394685,146.97529102,919283
2023-08-11,sh.603290,146.31033947,146.9192951,143.74852613,143.92351338,1242114
2023-08-14,sh.603290,143.02057917,144.24548992,140.80174084,144.14049757,1029780
2023-08-15,sh.603290,143.86051797,144.70045677,141.78166944,143.27256081,988721
2023-08-16,sh.603290,143.1395705,143.82552052,137.72896473,137.79196014,1567891
2023-08-17,sh.603290,137.16200604,143.95151134,135.9300958,142.45362048,2259778
2023-08-18,sh.603290,142.46061997,143.2795603,139.289851,139.289851,1200052
2023-08-21,sh.603290,139.23385508,141.92865873,136.490055,136.490055,1110622
2023-08-22,sh.603290,136.49705449,137.7499632,133.0603049,135.9300958,1972861
2023-08-23,sh.603290,135.46812946,137.3299938,134.16622432,134.1802233,1458771
2023-08-24,sh.603290,134.34121157,141.30570412,128.6506262,137.99494535,3419598
2023-08-25,sh.603290,136.60204684,137.190004,134.1102284,135.28614272,1734902
2023-08-28,sh.603290,142.2296368,143.17456795,136.02108917,136.63704429,1909769
2023-08-29,sh.603290,136.63704429,140.689749,135.97909223,140.11579082,2089220
2023-08-30,sh.603290,141.389698,144.5394685,139.92680459,140.6197541,2472076
2023-08-31,sh.603290,139.83581122,140.67575002,138.11393668,138.64589792,1355429
2023-09-01,sh.603290,139.02387038,141.389698,136.76303511,137.72196524,1207133
2023-09-04,sh.603290,137.98094637,139.18485865,136.7000397,138.50590812,1164126
2023-09-05,sh.603290,138.50590812,140.92073217,137.35099227,138.0299428,1505646
2023-09-06,sh.603290,136.8400295,139.79381428,136.14707999,139.31084947,1751089
2023-09-07,sh.603290,139.289851,139.289851,133.86524625,134.05423248,1967965
2023-09-08,sh.603290,133.1302998,135.29314221,132.0103814,132.3603559,1279513
2023-09-11,sh.603290,133.28428858,137.66596932,131.61840996,135.72711059,2303114
2023-09-12,sh.603290,135.76210804,135.96509325,133.7602539,135.06215904,853319
2023-09-13,sh.603290,134.17322381,134.70518505,132.43735029,133.77425288,1156922
2023-09-14,sh.603290,132.99031,133.690259,130.890463,132.51434468,1084504
2023-09-15,sh.603290,132.55634162,136.1400805,130.4704936,131.84239364,1629079
2023-09-18,sh.603290,130.94645892,134.00523605,130.55448748,130.77147167,1329045
2023-09-19,sh.603290,130.75747269,130.75747269,127.24372871,128.52463538,1515145
